data;

param n := 100;

param p := 10;

param m := 2;

param alpha := 10.431099891662598;

param r := 
	0	1
	1	1
	2	0
	3	0
	4	0
	5	1
	6	0
	7	0
	8	1
	9	0
	10	1
	11	1
	12	1
	13	1
	14	1
	15	1
	16	0
	17	0
	18	0
	19	0
	20	1
	21	0
	22	1
	23	0
	24	0
	25	1
	26	1
	27	0
	28	0
	29	1
	30	1
	31	1
	32	0
	33	0
	34	0
	35	1
	36	0
	37	1
	38	0
	39	1
	40	1
	41	0
	42	0
	43	1
	44	0
	45	0
	46	0
	47	1
	48	1
	49	0
	50	1
	51	0
	52	0
	53	0
	54	0
	55	0
	56	0
	57	0
	58	0
	59	0
	60	1
	61	0
	62	1
	63	1
	64	1
	65	0
	66	0
	67	1
	68	1
	69	0
	70	1
	71	0
	72	1
	73	0
	74	1
	75	0
	76	1
	77	0
	78	1
	79	0
	80	0
	81	0
	82	1
	83	1
	84	0
	85	1
	86	0
	87	1
	88	0
	89	1
	90	0
	91	1
	92	1
	93	1
	94	1
	95	1
	96	1
	97	1
	98	1
	99	0
;

param d := 
	0	1
	1	1
	2	1
	3	0
	4	1
	5	1
	6	1
	7	0
	8	1
	9	1
	10	1
	11	1
	12	1
	13	1
	14	1
	15	1
	16	0
	17	0
	18	0
	19	1
	20	1
	21	1
	22	1
	23	0
	24	0
	25	1
	26	1
	27	0
	28	1
	29	1
	30	1
	31	1
	32	1
	33	0
	34	0
	35	1
	36	1
	37	1
	38	1
	39	1
	40	1
	41	0
	42	1
	43	1
	44	1
	45	1
	46	1
	47	1
	48	1
	49	1
	50	1
	51	1
	52	0
	53	0
	54	1
	55	1
	56	0
	57	1
	58	1
	59	0
	60	1
	61	1
	62	1
	63	1
	64	1
	65	0
	66	1
	67	1
	68	1
	69	1
	70	1
	71	1
	72	1
	73	0
	74	1
	75	1
	76	1
	77	0
	78	1
	79	1
	80	1
	81	1
	82	1
	83	1
	84	1
	85	1
	86	0
	87	1
	88	1
	89	1
	90	0
	91	1
	92	1
	93	1
	94	1
	95	1
	96	1
	97	1
	98	1
	99	1
;

param c := 
	0	0	0.0
	0	1	49.20366
	0	2	74.330345
	0	3	15.0
	0	4	51.884487
	0	5	50.48762
	0	6	42.059483
	0	7	73.661385
	0	8	21.377558
	0	9	59.5399
	0	10	24.020824
	0	11	51.0392
	0	12	32.140316
	0	13	26.24881
	0	14	50.77401
	0	15	82.1523
	0	16	73.790245
	0	17	78.0
	0	18	46.389652
	0	19	39.293766
	0	20	53.160137
	0	21	45.39824
	0	22	38.483765
	0	23	70.5195
	0	24	58.60034
	0	25	56.0
	0	26	47.26521
	0	27	34.539833
	0	28	74.330345
	0	29	8.0
	0	30	43.266617
	0	31	20.615528
	0	32	13.341664
	0	33	63.655323
	0	34	46.173584
	0	35	29.15476
	0	36	22.803509
	0	37	47.63402
	0	38	49.648766
	0	39	70.76723
	0	40	40.804413
	0	41	22.36068
	0	42	79.15807
	0	43	66.21933
	0	44	70.71068
	0	45	79.881165
	0	46	23.323807
	0	47	71.021126
	0	48	40.0
	0	49	28.442924
	0	50	41.231056
	0	51	69.57011
	0	52	76.27582
	0	53	66.64083
	0	54	31.890438
	0	55	77.82673
	0	56	31.144823
	0	57	33.970577
	0	58	32.24903
	0	59	8.246211
	0	60	71.17584
	0	61	69.40461
	0	62	54.67175
	0	63	37.01351
	0	64	15.811388
	0	65	10.049875
	0	66	37.161808
	0	67	16.27882
	0	68	53.460266
	0	69	10.049875
	0	70	21.931713
	0	71	38.63936
	0	72	43.65776
	0	73	27.294687
	0	74	70.11419
	0	75	37.12142
	0	76	83.00603
	0	77	35.35534
	0	78	34.0
	0	79	23.600847
	0	80	31.0
	0	81	46.173584
	0	82	32.449963
	0	83	1.0
	0	84	57.00877
	0	85	14.866069
	0	86	37.48333
	0	87	26.41969
	0	88	22.203604
	0	89	27.294687
	0	90	32.649654
	0	91	6.0827627
	0	92	70.93659
	0	93	41.62932
	0	94	39.319206
	0	95	11.661903
	0	96	27.730848
	0	97	34.88553
	0	98	44.011364
	0	99	59.816387
	1	0	49.20366
	1	1	0.0
	1	2	54.405884
	1	3	59.548298
	1	4	85.2115
	1	5	25.495098
	1	6	89.94443
	1	7	26.925823
	1	8	38.470768
	1	9	13.038404
	1	10	32.649654
	1	11	42.544094
	1	12	75.96052
	1	13	54.626
	1	14	82.05486
	1	15	40.1995
	1	16	36.496574
	1	17	42.953465
	1	18	36.67424
	1	19	79.555016
	1	20	46.572525
	1	21	47.434166
	1	22	14.56022
	1	23	71.34424
	1	24	75.9276
	1	25	46.872166
	1	26	89.560036
	1	27	52.03845
	1	28	42.379242
	1	29	43.13931
	1	30	16.155495
	1	31	31.400637
	1	32	42.0119
	1	33	84.5281
	1	34	28.653097
	1	35	78.23682
	1	36	33.955853
	1	37	11.401754
	1	38	98.478424
	1	39	22.203604
	1	40	42.0
	1	41	70.00714
	1	42	41.19466
	1	43	22.090721
	1	44	22.825424
	1	45	36.496574
	1	46	28.79236
	1	47	48.259712
	1	48	40.261642
	1	49	44.04543
	1	50	30.675724
	1	51	39.812057
	1	52	33.24154
	1	53	74.323616
	1	54	81.055534
	1	55	84.53402
	1	56	42.0119
	1	57	83.09633
	1	58	26.925823
	1	59	46.52956
	1	60	76.47875
	1	61	84.118965
	1	62	12.649111
	1	63	86.21485
	1	64	64.44377
	1	65	56.568542
	1	66	15.811388
	1	67	53.14132
	1	68	39.40812
	1	69	57.982758
	1	70	71.063354
	1	71	37.01351
	1	72	55.108982
	1	73	43.104523
	1	74	53.15073
	1	75	73.1642
	1	76	38.327538
	1	77	64.195015
	1	78	16.643316
	1	79	25.612497
	1	80	39.012817
	1	81	38.483765
	1	82	49.47727
	1	83	48.60041
	1	84	15.524175
	1	85	63.51378
	1	86	65.06919
	1	87	59.03389
	1	88	71.40028
	1	89	22.671568
	1	90	24.020824
	1	91	46.647614
	1	92	38.27532
	1	93	56.568542
	1	94	35.17101
	1	95	60.80296
	1	96	44.27189
	1	97	55.00909
	1	98	14.142136
	1	99	77.87811
	2	0	74.330345
	2	1	54.405884
	2	2	0.0
	2	3	89.27486
	2	4	72.862885
	2	5	79.61156
	2	6	98.88377
	2	7	46.09772
	2	8	79.24645
	2	9	63.63961
	2	10	74.953316
	2	11	23.537205
	2	12	81.00617
	2	13	94.53042
	2	14	68.622154
	2	15	36.221542
	2	16	27.202942
	2	17	23.086792
	2	18	89.0
	2	19	78.23682
	2	20	99.282425
