150,20,4
31,41
55,44,2,3,1
28,78,2,3,1
11,78,3,3,1
49,67,2,3,1
94,24,2,2,1
76,71,2,3,1
98,80,3,3,1
99,7,2,3,1
95,53,1,3,1
87,43,0,2,1
64,23,2,3,1
44,21,3,3,1
0,15,2,3,1
60,83,2,3,1
5,98,1,1,1
19,18,0,1,1
45,28,2,3,1
13,30,0,2,1
32,66,2,2,1
10,27,3,3,1
97,51,3,3,1
21,91,3,3,1
74,84,1,2,1
41,38,2,2,1
19,39,2,2,1
56,42,1,2,1
74,17,3,3,1
62,73,3,3,1
83,85,3,3,1
16,25,1,1,1
90,1,1,1,1
79,77,1,1,1
54,48,1,1,1
37,28,2,2,1
18,12,0,0,1
65,96,3,3,1
56,43,1,2,1
0,3,0,1,1
80,55,2,3,1
85,89,0,0,1
2,96,0,3,1
2,96,2,2,1
93,44,0,3,1
75,33,0,2,1
95,70,3,3,1
7,70,3,3,1
7,81,0,0,1
48,89,3,3,1
4,85,1,1,1
91,37,1,1,1
69,53,2,3,1
27,85,1,2,1
34,50,2,2,1
17,86,2,2,1
99,1,1,2,1
47,31,2,2,1
6,47,0,1,1
82,94,1,1,1
36,11,1,2,1
7,31,3,3,1
93,43,1,2,1
35,32,0,1,1
50,81,1,2,1
97,26,3,3,1
49,79,0,0,1
11,50,0,3,1
87,40,3,3,1
7,98,3,3,1
93,72,3,3,1
76,1,1,3,1
95,24,3,3,1
22,4,2,3,1
30,38,1,2,1
49,87,3,3,1
53,73,2,2,1
98,36,3,3,1
61,74,3,3,1
62,62,0,2,1
94,82,0,0,1
97,8,2,2,1
1,76,3,3,1
94,43,1,2,1
10,36,1,3,1
84,81,3,3,1
32,51,0,1,1
38,34,2,2,1
94,58,1,2,1
96,66,1,2,1
40,85,0,0,1
83,32,2,2,1
39,87,1,1,1
43,47,2,3,1
8,22,0,1,1
94,2,3,3,1
35,61,2,3,1
79,26,3,3,1
31,82,1,2,1
97,61,3,3,1
11,67,2,3,1
83,55,3,3,1
11,40,1,1,1
87,68,0,0,1
88,66,2,3,1
52,41,0,2,1
51,8,2,3,1
87,41,2,3,1
36,20,3,3,1
79,32,2,3,1
99,83,3,3,1
51,58,3,3,1
20,69,0,0,1
62,20,2,2,1
66,38,0,3,1
68,43,0,3,1
71,4,1,3,1
52,14,2,3,1
96,83,2,2,1
50,5,3,3,1
83,76,3,3,1
46,95,0,3,1
41,32,2,3,1
1,85,2,3,1
92,21,0,2,1
13,36,3,3,1
79,17,1,3,1
51,85,3,3,1
33,51,2,3,1
74,31,1,2,1
25,24,1,1,1
24,36,2,2,1
60,70,1,3,1
33,71,0,3,1
81,57,1,2,1
7,72,0,0,1
42,75,2,2,1
38,20,2,2,1
33,88,3,3,1
34,11,0,1,1
14,55,3,3,1
66,48,3,3,1
35,81,2,3,1
45,90,0,1,1
55,86,2,2,1
24,72,0,3,1
47,51,2,3,1
28,37,2,2,1
30,98,2,3,1
56,90,3,3,1
97,96,2,3,1
96,0,3,3,1
