150,20,2
16,25
75,23,0,1,1
44,39,0,0,1
52,80,1,1,1
34,7,0,0,1
87,12,1,1,1
62,75,1,1,1
56,76,1,1,1
71,5,0,0,1
65,5,0,0,1
54,42,1,1,1
39,41,0,1,1
35,29,0,1,1
77,50,1,1,1
63,75,0,0,1
89,26,1,1,1
30,57,0,0,1
27,94,1,1,1
19,39,0,1,1
1,11,1,1,1
28,64,1,1,1
66,63,0,1,1
6,47,1,1,1
53,51,1,1,1
2,33,1,1,1
88,4,0,1,1
14,30,1,1,1
63,1,0,0,1
85,83,1,1,1
26,95,0,1,1
61,57,1,1,1
36,29,0,1,1
59,57,1,1,1
14,53,1,1,1
30,11,1,1,1
40,38,1,1,1
23,46,0,0,1
9,48,0,1,1
14,10,0,0,1
2,42,0,0,1
98,37,1,1,1
59,30,0,0,1
38,80,1,1,1
93,69,1,1,1
13,78,0,0,1
43,77,0,1,1
17,76,0,1,1
67,32,0,1,1
76,4,0,0,1
70,7,1,1,1
43,78,1,1,1
8,53,1,1,1
66,2,1,1,1
42,59,1,1,1
71,57,0,0,1
54,15,0,0,1
81,95,0,1,1
62,39,0,0,1
2,85,0,1,1
32,3,0,0,1
18,58,1,1,1
66,48,1,1,1
38,94,0,1,1
53,55,0,0,1
35,46,0,0,1
12,4,1,1,1
62,26,0,0,1
5,38,1,1,1
81,54,0,1,1
26,44,0,0,1
36,2,0,1,1
43,61,1,1,1
64,9,0,1,1
42,11,1,1,1
27,43,1,1,1
20,66,0,1,1
7,32,1,1,1
99,45,0,0,1
91,60,1,1,1
19,0,0,1,1
80,10,1,1,1
17,23,1,1,1
38,92,1,1,1
39,41,1,1,1
69,39,1,1,1
83,69,1,1,1
10,50,1,1,1
49,69,0,0,1
89,18,0,1,1
18,14,0,1,1
44,22,1,1,1
48,92,1,1,1
26,34,0,1,1
0,26,0,0,1
85,64,1,1,1
38,49,1,1,1
13,7,0,1,1
11,45,1,1,1
93,72,1,1,1
41,38,0,0,1
2,17,0,1,1
69,96,1,1,1
17,98,0,1,1
88,50,1,1,1
21,50,0,0,1
23,85,0,0,1
98,96,1,1,1
56,8,0,1,1
81,94,1,1,1
96,74,0,1,1
77,13,0,0,1
53,89,0,0,1
42,29,0,0,1
49,32,0,1,1
61,15,1,1,1
92,39,0,0,1
44,32,1,1,1
78,69,1,1,1
37,6,1,1,1
98,70,0,1,1
52,57,0,0,1
46,94,1,1,1
71,38,0,1,1
62,33,1,1,1
56,36,1,1,1
75,94,1,1,1
62,14,1,1,1
28,66,1,1,1
56,80,1,1,1
34,32,1,1,1
99,90,1,1,1
49,68,1,1,1
92,33,0,0,1
29,94,1,1,1
12,79,1,1,1
48,41,1,1,1
21,49,0,1,1
36,74,1,1,1
7,66,1,1,1
28,6,1,1,1
10,97,0,1,1
31,43,1,1,1
26,6,1,1,1
59,76,0,0,1
81,65,1,1,1
8,68,1,1,1
27,19,0,0,1
19,55,0,0,1
4,32,1,1,1
45,85,1,1,1
29,20,0,1,1
