150,10,5
62,61
6,25,4,4,1
87,22,3,3,1
5,6,0,3,1
94,17,1,4,1
99,98,1,4,1
96,10,2,3,1
17,99,2,2,1
14,3,4,4,1
3,91,2,3,1
43,45,3,3,1
4,77,1,2,1
86,71,3,4,1
85,34,3,4,1
83,87,0,0,1
68,59,3,4,1
46,9,2,2,1
80,4,1,4,1
15,24,1,1,1
45,56,2,2,1
72,0,2,3,1
10,53,1,2,1
22,37,2,2,1
66,17,2,3,1
27,20,0,0,1
91,18,2,4,1
81,47,1,2,1
19,59,1,4,1
75,40,3,3,1
43,55,1,4,1
80,77,0,1,1
73,5,3,3,1
73,91,1,3,1
94,6,0,3,1
29,22,0,2,1
7,0,1,4,1
21,2,0,0,1
55,86,4,4,1
35,97,2,3,1
42,36,0,1,1
86,17,0,3,1
27,89,4,4,1
74,81,0,2,1
44,91,4,4,1
3,10,2,3,1
39,36,1,2,1
96,15,4,4,1
61,13,2,4,1
42,47,0,3,1
1,86,2,2,1
95,24,3,4,1
70,50,0,1,1
34,87,4,4,1
69,47,3,3,1
78,80,0,1,1
81,68,4,4,1
98,54,1,2,1
35,12,4,4,1
48,59,2,2,1
66,94,0,1,1
58,44,2,4,1
5,69,3,4,1
38,14,4,4,1
4,42,4,4,1
26,11,4,4,1
30,43,0,1,1
33,39,1,3,1
45,46,4,4,1
5,79,4,4,1
40,74,2,3,1
97,4,3,3,1
70,31,2,4,1
1,3,2,2,1
66,62,4,4,1
31,23,1,1,1
37,24,4,4,1
96,21,3,4,1
89,91,2,2,1
76,34,3,3,1
85,46,3,3,1
14,33,3,4,1
13,95,3,4,1
62,34,2,2,1
21,92,4,4,1
85,64,4,4,1
16,30,0,2,1
89,33,3,3,1
1,84,4,4,1
4,44,3,3,1
99,60,0,2,1
7,73,3,3,1
25,30,4,4,1
31,67,4,4,1
90,58,3,4,1
95,67,0,1,1
25,8,4,4,1
29,57,0,4,1
39,52,3,4,1
70,4,1,1,1
40,9,4,4,1
79,72,1,1,1
96,97,2,3,1
61,33,1,2,1
68,91,2,2,1
85,95,0,1,1
35,94,4,4,1
85,15,2,4,1
19,84,0,0,1
21,7,4,4,1
57,49,3,4,1
93,22,4,4,1
81,23,3,3,1
91,49,0,1,1
39,72,4,4,1
93,0,3,3,1
5,80,4,4,1
27,80,2,3,1
59,9,1,2,1
86,22,2,3,1
97,47,3,4,1
36,74,0,2,1
36,83,1,1,1
27,27,3,4,1
72,78,3,3,1
22,13,4,4,1
97,76,1,4,1
79,59,1,4,1
61,40,3,3,1
38,96,3,3,1
45,14,2,3,1
14,12,0,3,1
9,73,0,3,1
65,26,0,3,1
65,94,3,3,1
37,32,1,4,1
2,74,2,4,1
71,24,3,4,1
60,83,1,1,1
63,74,1,4,1
99,38,1,4,1
63,15,4,4,1
55,65,2,3,1
28,46,1,3,1
90,69,0,3,1
64,85,4,4,1
41,77,4,4,1
75,32,3,3,1
43,36,0,4,1
20,15,4,4,1
79,98,4,4,1
42,77,0,3,1
