50,10,4
99,73
36,7,1,3,1
20,49,2,2,1
38,43,1,2,1
69,45,0,0,1
70,60,0,2,1
4,71,2,2,1
35,25,0,1,1
55,56,0,3,1
48,62,0,0,1
29,42,0,1,1
2,84,1,1,1
82,98,3,3,1
82,79,1,3,1
69,10,2,2,1
97,90,3,3,1
71,82,1,1,1
88,29,0,2,1
52,95,0,1,1
84,28,2,3,1
67,99,1,3,1
92,69,1,3,1
53,78,0,1,1
68,15,2,3,1
71,41,3,3,1
25,85,1,2,1
29,50,0,2,1
52,2,1,3,1
89,64,0,0,1
19,88,0,2,1
74,4,3,3,1
32,21,3,3,1
36,20,1,3,1
27,59,3,3,1
37,1,2,2,1
85,27,2,3,1
18,99,0,0,1
58,99,3,3,1
62,41,1,2,1
18,27,1,1,1
16,74,1,1,1
89,30,0,1,1
12,79,2,3,1
4,8,3,3,1
10,45,3,3,1
23,31,3,3,1
83,48,1,2,1
21,11,2,2,1
66,9,0,3,1
56,24,0,1,1
3,96,1,3,1
