100,20,4
25,80
75,90,2,2,1
98,31,0,1,1
39,14,1,3,1
71,88,2,2,1
8,14,3,3,1
63,85,3,3,1
44,26,0,3,1
63,10,1,3,1
40,54,2,3,1
28,79,1,1,1
25,47,0,1,1
99,16,3,3,1
17,52,1,1,1
64,61,0,3,1
92,85,0,1,1
82,52,1,1,1
21,88,3,3,1
70,98,1,1,1
48,51,1,2,1
71,72,1,1,1
66,68,2,2,1
71,95,3,3,1
65,62,3,3,1
48,86,2,3,1
29,89,0,1,1
57,23,0,3,1
80,45,0,0,1
69,57,3,3,1
50,46,3,3,1
47,60,3,3,1
59,22,0,2,1
44,83,0,2,1
90,15,2,3,1
32,7,1,2,1
20,6,2,3,1
44,8,3,3,1
13,22,3,3,1
95,31,1,3,1
22,0,3,3,1
95,87,2,3,1
64,18,2,2,1
82,1,3,3,1
35,61,3,3,1
82,36,2,3,1
13,0,2,2,1
39,91,1,3,1
9,66,1,1,1
52,43,0,3,1
54,63,0,2,1
62,5,2,3,1
97,81,2,2,1
98,97,1,1,1
46,70,1,3,1
51,64,2,3,1
64,53,2,3,1
60,42,1,3,1
85,12,1,2,1
7,72,1,1,1
62,4,1,1,1
84,27,1,1,1
40,78,2,3,1
50,98,0,1,1
77,16,2,2,1
1,10,3,3,1
80,68,2,3,1
74,13,3,3,1
36,7,0,0,1
53,22,0,2,1
49,93,3,3,1
72,27,2,2,1
98,56,0,0,1
53,82,1,3,1
98,35,2,3,1
47,86,1,2,1
93,4,0,0,1
80,22,2,2,1
50,61,3,3,1
70,99,2,3,1
12,68,2,3,1
0,78,2,3,1
76,45,2,2,1
79,58,2,2,1
33,92,2,3,1
8,58,0,1,1
10,6,2,2,1
70,37,3,3,1
91,8,1,1,1
52,19,3,3,1
9,77,1,2,1
94,70,0,3,1
27,57,0,3,1
81,57,2,3,1
81,36,0,1,1
10,92,0,1,1
18,75,0,0,1
47,61,1,2,1
26,53,1,1,1
53,73,3,3,1
33,22,3,3,1
54,11,1,1,1
