data;

param n := 400;

param p := 5;

param alpha := 8.308441162109375;

param c := 
	0	0	0.0
	0	1	73.0
	0	2	60.0
	0	3	68.0
	0	4	65.0
	0	5	55.0
	0	6	70.0
	0	7	59.0
	0	8	86.0
	0	9	61.0
	0	10	71.0
	0	11	65.0
	0	12	54.0
	0	13	47.0
	0	14	54.0
	0	15	68.0
	0	16	54.0
	0	17	58.0
	0	18	57.0
	0	19	46.0
	0	20	53.0
	0	21	44.0
	0	22	39.0
	0	23	57.0
	0	24	58.0
	0	25	74.0
	0	26	58.0
	0	27	51.0
	0	28	84.0
	0	29	47.0
	0	30	38.0
	0	31	60.0
	0	32	64.0
	0	33	54.0
	0	34	64.0
	0	35	47.0
	0	36	62.0
	0	37	74.0
	0	38	58.0
	0	39	64.0
	0	40	58.0
	0	41	61.0
	0	42	39.0
	0	43	59.0
	0	44	57.0
	0	45	59.0
	0	46	57.0
	0	47	75.0
	0	48	58.0
	0	49	67.0
	0	50	63.0
	0	51	40.0
	0	52	48.0
	0	53	50.0
	0	54	17.0
	0	55	32.0
	0	56	45.0
	0	57	82.0
	0	58	57.0
	0	59	70.0
	0	60	57.0
	0	61	61.0
	0	62	66.0
	0	63	55.0
	0	64	41.0
	0	65	52.0
	0	66	66.0
	0	67	76.0
	0	68	67.0
	0	69	69.0
	0	70	62.0
	0	71	36.0
	0	72	68.0
	0	73	41.0
	0	74	53.0
	0	75	59.0
	0	76	63.0
	0	77	49.0
	0	78	68.0
	0	79	63.0
	0	80	46.0
	0	81	47.0
	0	82	48.0
	0	83	48.0
	0	84	72.0
	0	85	63.0
	0	86	62.0
	0	87	82.0
	0	88	77.0
	0	89	89.0
	0	90	66.0
	0	91	59.0
	0	92	54.0
	0	93	87.0
	0	94	53.0
	0	95	50.0
	0	96	55.0
	0	97	60.0
	0	98	80.0
	0	99	57.0
	0	100	59.0
	0	101	67.0
	0	102	80.0
	0	103	49.0
	0	104	65.0
	0	105	49.0
	0	106	66.0
	0	107	44.0
	0	108	70.0
	0	109	47.0
	0	110	46.0
	0	111	43.0
	0	112	67.0
	0	113	68.0
	0	114	58.0
	0	115	52.0
	0	116	45.0
	0	117	91.0
	0	118	43.0
	0	119	66.0
	0	120	58.0
	0	121	55.0
	0	122	63.0
	0	123	62.0
	0	124	66.0
	0	125	71.0
	0	126	77.0
	0	127	56.0
	0	128	74.0
	0	129	62.0
	0	130	70.0
	0	131	57.0
	0	132	61.0
	0	133	57.0
	0	134	58.0
	0	135	48.0
	0	136	60.0
	0	137	89.0
	0	138	70.0
	0	139	72.0
	0	140	61.0
	0	141	71.0
	0	142	71.0
	0	143	27.0
	0	144	40.0
	0	145	68.0
	0	146	53.0
	0	147	58.0
	0	148	71.0
	0	149	58.0
	0	150	80.0
	0	151	68.0
	0	152	72.0
	0	153	70.0
	0	154	57.0
	0	155	57.0
	0	156	51.0
	0	157	64.0
	0	158	56.0
	0	159	53.0
	0	160	68.0
	0	161	81.0
	0	162	58.0
	0	163	59.0
	0	164	67.0
	0	165	61.0
	0	166	62.0
	0	167	62.0
	0	168	51.0
	0	169	59.0
	0	170	45.0
	0	171	61.0
	0	172	56.0
	0	173	53.0
	0	174	74.0
	0	175	78.0
	0	176	80.0
	0	177	55.0
	0	178	63.0
	0	179	47.0
	0	180	41.0
	0	181	61.0
	0	182	49.0
	0	183	58.0
	0	184	70.0
	0	185	60.0
	0	186	68.0
	0	187	48.0
	0	188	62.0
	0	189	46.0
	0	190	56.0
	0	191	63.0
	0	192	62.0
	0	193	41.0
	0	194	39.0
	0	195	58.0
	0	196	64.0
	0	197	56.0
	0	198	65.0
	0	199	75.0
	0	200	51.0
	0	201	54.0
	0	202	56.0
	0	203	52.0
	0	204	80.0
	0	205	50.0
	0	206	33.0
	0	207	61.0
	0	208	40.0
	0	209	55.0
	0	210	61.0
	0	211	52.0
	0	212	59.0
	0	213	56.0
	0	214	43.0
	0	215	46.0
	0	216	46.0
	0	217	55.0
	0	218	70.0
	0	219	64.0
	0	220	67.0
	0	221	60.0
	0	222	53.0
	0	223	72.0
	0	224	58.0
	0	225	68.0
	0	226	65.0
	0	227	58.0
	0	228	41.0
	0	229	52.0
	0	230	61.0
	0	231	53.0
	0	232	54.0
	0	233	67.0
	0	234	70.0
	0	235	65.0
	0	236	56.0
	0	237	82.0
	0	238	63.0
	0	239	61.0
	0	240	71.0
	0	241	68.0
	0	242	53.0
	0	243	58.0
	0	244	59.0
	0	245	58.0
	0	246	84.0
	0	247	49.0
	0	248	83.0
	0	249	85.0
	0	250	56.0
	0	251	67.0
	0	252	71.0
	0	253	53.0
	0	254	66.0
	0	255	62.0
	0	256	55.0
	0	257	52.0
	0	258	84.0
	0	259	54.0
	0	260	68.0
	0	261	53.0
	0	262	48.0
	0	263	52.0
	0	264	60.0
	0	265	50.0
	0	266	58.0
	0	267	63.0
	0	268	55.0
	0	269	59.0
	0	270	70.0
	0	271	69.0
	0	272	54.0
	0	273	54.0
	0	274	45.0
	0	275	53.0
	0	276	64.0
	0	277	47.0
	0	278	47.0
	0	279	69.0
	0	280	60.0
	0	281	55.0
	0	282	56.0
	0	283	66.0
	0	284	69.0
	0	285	67.0
	0	286	72.0
	0	287	63.0
	0	288	66.0
	0	289	58.0
	0	290	89.0
	0	291	55.0
	0	292	60.0
	0	293	60.0
