150,20,5
50,24
29,25,0,2,1
94,22,0,4,1
87,95,3,3,1
89,72,2,2,1
8,89,2,4,1
33,0,4,4,1
51,11,0,4,1
66,63,1,1,1
65,66,2,4,1
24,68,2,4,1
32,42,3,4,1
76,87,1,4,1
6,85,0,2,1
9,79,0,0,1
14,31,1,1,1
6,61,3,4,1
94,67,2,3,1
89,34,0,4,1
46,84,4,4,1
65,97,2,2,1
15,94,4,4,1
78,39,2,2,1
96,99,0,0,1
31,27,0,3,1
47,80,4,4,1
4,12,4,4,1
94,61,4,4,1
55,92,0,0,1
51,34,4,4,1
76,74,1,4,1
8,60,3,4,1
12,56,2,3,1
15,0,2,2,1
35,96,1,4,1
26,84,0,0,1
54,78,2,2,1
63,3,0,0,1
37,30,0,1,1
16,76,0,0,1
33,48,3,3,1
78,95,3,3,1
22,46,0,1,1
83,54,3,4,1
70,63,0,2,1
61,91,2,3,1
86,95,2,4,1
18,53,1,2,1
20,32,3,4,1
44,22,3,3,1
3,76,2,3,1
71,62,2,3,1
15,34,0,3,1
46,58,1,3,1
82,56,1,2,1
3,84,0,4,1
75,59,2,2,1
14,4,3,4,1
7,70,0,4,1
32,76,0,2,1
72,38,0,4,1
77,9,0,3,1
43,75,3,4,1
16,14,1,2,1
11,90,2,4,1
35,21,4,4,1
97,7,4,4,1
66,1,3,3,1
0,48,4,4,1
24,58,1,2,1
53,82,0,1,1
40,72,1,1,1
60,71,3,4,1
57,51,0,2,1
93,83,3,3,1
10,26,1,1,1
14,54,4,4,1
9,86,0,1,1
89,8,0,3,1
16,20,3,3,1
98,67,4,4,1
77,57,2,3,1
89,15,1,1,1
94,8,2,2,1
55,65,3,3,1
55,56,4,4,1
56,0,1,3,1
69,71,2,4,1
8,89,1,2,1
32,58,4,4,1
61,64,4,4,1
33,77,2,4,1
2,3,0,3,1
96,69,1,1,1
93,58,2,3,1
94,91,4,4,1
46,88,2,3,1
35,24,0,0,1
67,80,3,3,1
68,5,0,0,1
74,37,1,3,1
8,8,2,2,1
85,58,0,2,1
21,69,1,1,1
40,48,3,4,1
9,64,0,2,1
69,98,3,3,1
57,95,1,1,1
56,27,3,3,1
32,37,4,4,1
49,11,2,2,1
57,90,1,2,1
23,41,0,2,1
43,15,2,2,1
54,74,1,4,1
76,35,1,1,1
93,48,3,4,1
72,22,0,3,1
23,47,3,3,1
50,80,4,4,1
21,73,4,4,1
43,16,1,4,1
93,2,0,4,1
5,20,3,3,1
96,44,4,4,1
5,46,3,3,1
13,77,4,4,1
13,10,4,4,1
37,84,3,4,1
2,39,2,4,1
89,96,3,4,1
38,55,3,4,1
49,64,2,3,1
83,93,2,2,1
95,43,3,4,1
60,99,2,3,1
19,73,0,2,1
82,65,3,3,1
88,38,3,4,1
82,57,2,3,1
2,62,1,1,1
14,98,4,4,1
89,99,4,4,1
31,30,2,3,1
12,1,3,4,1
23,63,2,2,1
75,35,1,1,1
81,83,0,3,1
16,34,0,2,1
20,39,3,4,1
8,28,3,4,1
