100,5,3
98,81
7,61,2,2,1
24,98,2,2,1
44,45,2,2,1
56,12,2,2,1
45,87,0,1,1
22,83,1,2,1
79,92,2,2,1
73,16,1,1,1
60,59,2,2,1
49,39,2,2,1
92,84,0,1,1
21,20,2,2,1
57,72,2,2,1
11,87,1,2,1
77,19,1,2,1
64,5,2,2,1
13,97,0,1,1
36,29,1,1,1
65,62,0,1,1
93,10,2,2,1
38,86,0,0,1
46,21,1,1,1
55,80,0,2,1
29,51,2,2,1
54,28,1,1,1
25,45,0,1,1
6,12,2,2,1
29,76,2,2,1
28,93,2,2,1
33,20,0,1,1
63,2,2,2,1
16,56,2,2,1
33,85,2,2,1
73,78,1,2,1
91,74,0,0,1
58,62,2,2,1
86,9,1,1,1
46,83,1,2,1
56,90,1,1,1
19,18,0,2,1
22,87,1,1,1
92,84,0,1,1
94,84,2,2,1
74,65,0,2,1
9,32,1,1,1
55,92,0,1,1
18,64,1,1,1
7,77,2,2,1
73,64,1,1,1
21,20,0,0,1
6,58,2,2,1
63,39,0,1,1
78,70,2,2,1
3,37,2,2,1
69,39,2,2,1
62,98,2,2,1
40,24,2,2,1
46,12,0,1,1
67,33,1,2,1
29,16,1,1,1
58,41,0,1,1
36,94,2,2,1
75,23,0,2,1
49,59,1,1,1
11,66,0,2,1
70,43,2,2,1
28,29,2,2,1
64,45,1,1,1
11,93,0,0,1
7,65,2,2,1
91,1,0,1,1
58,89,1,1,1
72,38,0,0,1
88,9,1,1,1
90,38,2,2,1
67,67,0,1,1
91,44,0,1,1
30,8,1,2,1
94,48,2,2,1
78,57,1,2,1
44,77,1,2,1
49,95,1,1,1
38,31,0,2,1
82,44,1,2,1
94,25,2,2,1
14,30,1,2,1
5,9,2,2,1
29,10,1,2,1
96,50,0,2,1
24,80,0,1,1
24,62,0,0,1
74,75,1,2,1
57,20,0,1,1
88,22,0,2,1
60,68,0,0,1
37,88,2,2,1
60,71,0,1,1
65,39,1,1,1
36,7,0,1,1
52,52,0,1,1
