200,5,2
84,7
61,22,0,0,1
99,26,1,1,1
45,79,0,0,1
82,14,0,0,1
40,15,1,1,1
27,6,0,1,1
50,28,1,1,1
74,53,1,1,1
94,53,1,1,1
62,63,1,1,1
72,57,1,1,1
9,57,1,1,1
53,93,0,1,1
66,87,1,1,1
3,55,0,1,1
67,37,0,1,1
19,9,1,1,1
27,19,0,0,1
85,64,1,1,1
89,96,0,1,1
10,49,1,1,1
32,8,1,1,1
17,57,0,1,1
36,28,1,1,1
59,78,0,0,1
72,99,1,1,1
24,67,0,0,1
51,52,0,0,1
80,94,0,1,1
33,79,1,1,1
4,92,0,1,1
4,69,0,1,1
10,49,1,1,1
86,27,0,0,1
69,5,0,0,1
80,59,0,0,1
96,41,0,1,1
1,56,0,1,1
89,42,1,1,1
69,11,1,1,1
35,15,1,1,1
48,99,1,1,1
60,66,1,1,1
26,87,1,1,1
82,16,1,1,1
0,50,1,1,1
62,14,0,1,1
56,2,1,1,1
92,97,0,1,1
82,76,1,1,1
75,4,0,1,1
57,97,1,1,1
93,88,0,0,1
13,88,0,1,1
77,93,1,1,1
93,8,0,0,1
48,51,0,1,1
86,74,0,0,1
15,16,1,1,1
95,39,0,1,1
91,57,0,1,1
5,49,1,1,1
14,78,1,1,1
67,52,0,0,1
19,20,1,1,1
3,40,0,0,1
13,76,1,1,1
71,81,0,0,1
3,80,0,1,1
28,50,0,0,1
13,97,0,1,1
85,56,0,1,1
34,50,1,1,1
89,12,1,1,1
78,72,0,1,1
47,30,0,1,1
30,5,1,1,1
79,53,0,1,1
10,12,0,1,1
33,23,1,1,1
50,99,1,1,1
26,80,0,0,1
64,1,0,1,1
14,23,0,1,1
60,52,0,1,1
25,59,0,0,1
39,16,0,1,1
9,42,1,1,1
65,41,0,1,1
2,70,1,1,1
37,87,1,1,1
78,16,0,0,1
11,37,1,1,1
70,22,0,1,1
11,17,0,0,1
91,72,0,1,1
32,65,0,0,1
42,53,0,0,1
77,14,1,1,1
29,62,1,1,1
57,17,0,0,1
10,83,1,1,1
42,49,1,1,1
97,37,0,1,1
5,96,0,1,1
36,39,0,0,1
60,63,1,1,1
44,25,0,1,1
18,85,0,0,1
64,17,1,1,1
71,60,1,1,1
76,23,0,1,1
61,0,1,1,1
32,21,1,1,1
28,11,0,1,1
37,13,0,0,1
1,17,1,1,1
37,31,1,1,1
74,36,0,1,1
20,99,0,1,1
85,97,1,1,1
22,19,0,0,1
33,83,0,0,1
85,61,1,1,1
34,89,1,1,1
17,16,0,1,1
5,75,0,1,1
25,66,0,0,1
79,88,0,1,1
91,3,0,0,1
87,89,0,1,1
51,85,1,1,1
42,7,1,1,1
2,88,0,0,1
6,89,0,1,1
62,38,0,1,1
36,34,1,1,1
42,60,1,1,1
21,26,1,1,1
14,10,0,0,1
13,42,0,0,1
7,87,1,1,1
54,59,1,1,1
94,28,0,1,1
60,78,1,1,1
28,71,0,1,1
29,72,0,0,1
53,70,1,1,1
93,40,1,1,1
64,89,1,1,1
83,83,0,1,1
38,4,0,0,1
74,9,1,1,1
40,59,1,1,1
24,75,0,0,1
30,94,0,1,1
15,11,0,0,1
10,70,1,1,1
27,89,1,1,1
97,38,0,0,1
94,6,1,1,1
40,68,0,0,1
4,22,0,1,1
10,91,0,1,1
48,20,1,1,1
54,13,0,1,1
28,49,0,0,1
87,80,1,1,1
67,88,0,1,1
68,11,1,1,1
14,88,0,1,1
10,54,0,0,1
83,35,0,1,1
85,45,0,0,1
43,25,1,1,1
28,71,0,0,1
90,28,0,1,1
12,99,1,1,1
72,46,0,1,1
41,32,1,1,1
38,92,1,1,1
89,11,0,1,1
69,7,1,1,1
42,30,1,1,1
46,77,0,0,1
29,80,1,1,1
19,44,0,1,1
83,26,0,1,1
0,10,1,1,1
64,67,1,1,1
34,23,1,1,1
21,56,0,0,1
55,79,1,1,1
1,35,1,1,1
51,57,0,1,1
77,66,1,1,1
9,65,1,1,1
67,16,1,1,1
91,42,0,0,1
76,1,0,0,1
