50,20,4
80,41
34,38,2,3,1
39,33,2,2,1
20,37,2,3,1
37,83,1,3,1
30,52,3,3,1
41,84,2,2,1
51,7,0,2,1
65,84,1,3,1
56,31,2,2,1
98,4,3,3,1
19,66,3,3,1
96,80,0,2,1
56,20,1,1,1
35,45,2,3,1
56,7,2,3,1
86,0,0,0,1
37,17,2,2,1
35,55,0,2,1
44,23,0,2,1
72,93,1,1,1
56,28,3,3,1
60,6,3,3,1
42,16,0,3,1
85,38,1,1,1
36,35,0,2,1
34,20,3,3,1
87,93,0,2,1
76,82,0,0,1
3,41,1,2,1
61,34,1,1,1
62,81,2,3,1
39,30,3,3,1
20,78,3,3,1
90,21,2,2,1
4,44,2,2,1
49,71,0,3,1
63,50,1,1,1
51,67,2,3,1
69,84,3,3,1
61,52,0,2,1
69,17,3,3,1
77,56,2,2,1
3,78,1,2,1
16,5,2,3,1
39,60,3,3,1
91,74,1,3,1
63,57,1,1,1
85,77,2,3,1
88,21,2,2,1
77,62,0,1,1
