50,2,2
86,87
61,78,0,0,1
89,57,1,1,1
90,85,0,1,1
20,28,0,0,1
90,81,0,0,1
2,92,0,1,1
44,73,1,1,1
27,96,1,1,1
58,43,1,1,1
90,30,0,0,1
11,71,1,1,1
91,95,0,1,1
30,0,0,0,1
54,5,0,1,1
27,79,1,1,1
51,79,1,1,1
30,10,1,1,1
58,12,0,1,1
17,91,1,1,1
28,64,1,1,1
22,12,0,1,1
1,84,0,0,1
24,23,1,1,1
95,54,0,1,1
46,35,1,1,1
5,95,1,1,1
18,90,0,1,1
7,70,0,0,1
5,86,1,1,1
5,66,1,1,1
6,79,0,1,1
62,51,0,1,1
37,36,0,1,1
54,69,0,0,1
70,94,1,1,1
21,76,1,1,1
33,45,1,1,1
91,31,1,1,1
12,73,0,1,1
24,80,1,1,1
39,31,1,1,1
64,0,0,1,1
76,72,0,1,1
92,58,1,1,1
31,70,1,1,1
39,63,0,1,1
60,69,0,0,1
98,49,0,0,1
85,25,1,1,1
95,24,0,1,1
