50,5,5
90,71
75,54,4,4,1
66,64,1,2,1
44,41,1,2,1
4,62,2,3,1
38,1,0,4,1
89,49,3,4,1
47,57,2,2,1
72,13,3,4,1
77,78,2,2,1
90,95,0,0,1
42,25,3,3,1
35,74,0,2,1
22,66,4,4,1
94,6,4,4,1
15,27,3,4,1
94,2,4,4,1
68,73,4,4,1
16,60,4,4,1
95,52,2,4,1
6,64,4,4,1
33,64,4,4,1
31,23,1,3,1
28,5,2,3,1
43,93,0,1,1
42,52,4,4,1
61,32,0,1,1
34,80,2,3,1
67,37,4,4,1
51,60,4,4,1
41,27,4,4,1
34,25,2,4,1
43,51,3,3,1
69,54,2,2,1
69,29,4,4,1
59,4,0,2,1
22,65,0,4,1
76,58,3,4,1
67,16,2,4,1
51,54,0,0,1
24,26,3,3,1
96,74,2,2,1
50,60,1,4,1
76,46,1,4,1
36,39,2,4,1
36,21,1,1,1
14,45,2,2,1
54,28,1,1,1
5,30,2,3,1
67,91,3,3,1
24,8,3,4,1
