100,5,2
89,13
84,59,0,0,1
86,66,1,1,1
70,50,0,1,1
55,14,0,1,1
97,99,1,1,1
8,97,0,1,1
73,4,1,1,1
92,69,0,0,1
2,47,0,1,1
46,64,1,1,1
25,7,0,1,1
70,84,0,1,1
46,77,0,0,1
14,24,1,1,1
82,37,0,0,1
69,15,1,1,1
42,38,1,1,1
27,0,1,1,1
11,18,0,1,1
96,46,1,1,1
26,14,1,1,1
16,44,1,1,1
2,78,1,1,1
3,8,1,1,1
25,93,0,1,1
53,56,1,1,1
67,24,0,1,1
66,63,0,1,1
48,18,0,0,1
23,48,1,1,1
69,49,1,1,1
75,53,1,1,1
52,33,0,0,1
58,20,1,1,1
37,76,0,1,1
54,33,0,1,1
82,55,1,1,1
79,29,0,0,1
28,3,1,1,1
45,95,1,1,1
43,1,1,1,1
46,53,1,1,1
87,28,1,1,1
54,29,1,1,1
91,95,1,1,1
61,62,0,1,1
64,65,0,1,1
1,87,0,0,1
2,37,0,1,1
55,62,1,1,1
28,33,0,0,1
71,2,0,1,1
66,22,1,1,1
88,86,0,1,1
85,68,0,1,1
44,1,1,1,1
62,1,0,1,1
77,16,0,1,1
11,42,1,1,1
11,63,0,1,1
56,95,0,0,1
39,35,1,1,1
86,5,0,1,1
95,94,1,1,1
99,90,0,0,1
40,52,0,0,1
22,55,0,1,1
76,34,1,1,1
9,17,1,1,1
68,82,0,0,1
48,34,1,1,1
49,91,1,1,1
19,98,0,0,1
61,83,1,1,1
91,60,1,1,1
64,24,0,1,1
39,91,1,1,1
8,23,1,1,1
64,46,0,0,1
20,90,1,1,1
14,76,1,1,1
88,77,0,0,1
30,44,1,1,1
37,91,0,1,1
13,43,1,1,1
10,55,0,1,1
37,1,1,1,1
60,12,0,0,1
36,77,1,1,1
35,33,1,1,1
26,30,1,1,1
25,84,1,1,1
45,55,0,0,1
3,15,0,0,1
84,89,0,0,1
81,46,1,1,1
40,95,1,1,1
61,55,0,0,1
98,45,1,1,1
20,67,1,1,1
