300,5,2
98,73
99,65,1,1,1
5,60,1,1,1
69,40,1,1,1
50,90,0,1,1
72,43,1,1,1
44,34,1,1,1
56,88,0,1,1
42,75,1,1,1
10,42,0,1,1
6,32,0,1,1
14,33,0,1,1
87,82,0,0,1
23,89,0,0,1
54,50,1,1,1
55,95,1,1,1
57,70,0,1,1
75,81,1,1,1
69,20,0,0,1
35,37,0,1,1
43,50,0,1,1
84,27,0,1,1
17,12,1,1,1
61,76,1,1,1
99,72,0,1,1
97,34,1,1,1
96,46,0,0,1
27,1,1,1,1
56,15,0,0,1
0,71,0,0,1
9,55,0,0,1
49,47,1,1,1
34,76,0,0,1
20,60,1,1,1
35,76,0,0,1
17,34,1,1,1
71,5,0,1,1
91,56,0,0,1
41,83,1,1,1
17,12,0,0,1
91,74,1,1,1
9,71,1,1,1
18,92,1,1,1
71,15,1,1,1
45,11,0,1,1
55,69,1,1,1
6,0,1,1,1
41,80,0,0,1
61,52,0,0,1
20,56,0,1,1
4,84,0,0,1
12,90,0,0,1
90,28,0,0,1
19,73,1,1,1
11,60,1,1,1
63,20,0,0,1
54,56,1,1,1
66,18,0,0,1
52,66,1,1,1
3,51,1,1,1
47,99,1,1,1
89,58,0,0,1
52,33,0,0,1
58,58,0,1,1
80,60,1,1,1
86,44,1,1,1
1,48,0,0,1
21,97,1,1,1
27,24,1,1,1
90,68,1,1,1
78,85,1,1,1
88,22,1,1,1
92,14,0,0,1
93,4,0,0,1
98,93,0,1,1
25,10,1,1,1
57,34,1,1,1
62,59,0,1,1
68,19,1,1,1
52,82,0,1,1
59,57,1,1,1
71,80,0,1,1
36,34,1,1,1
46,7,0,1,1
21,18,1,1,1
78,4,0,0,1
76,39,0,1,1
13,37,0,1,1
4,16,0,0,1
97,72,0,0,1
64,65,0,0,1
74,72,0,1,1
34,10,1,1,1
93,92,0,0,1
91,11,1,1,1
76,46,1,1,1
84,31,1,1,1
42,34,1,1,1
70,63,0,0,1
15,93,1,1,1
92,24,1,1,1
55,22,0,0,1
14,95,1,1,1
11,97,0,1,1
62,9,1,1,1
23,26,0,0,1
98,41,1,1,1
15,69,1,1,1
55,80,0,0,1
81,99,1,1,1
