2000,5,5
67,44
67,54,3,4,1
62,53,2,2,1
22,19,4,4,1
58,2,1,2,1
71,60,0,2,1
63,93,0,2,1
11,27,2,2,1
59,94,0,0,1
63,35,2,4,1
24,37,3,3,1
43,32,2,3,1
28,72,3,3,1
62,52,0,2,1
60,67,4,4,1
82,67,4,4,1
4,18,0,4,1
55,26,1,4,1
65,4,0,2,1
18,80,3,4,1
70,13,2,3,1
71,46,0,4,1
28,69,4,4,1
55,66,3,4,1
50,66,4,4,1
77,52,3,3,1
65,11,2,4,1
21,61,2,3,1
86,48,0,2,1
82,46,0,1,1
56,44,2,4,1
35,90,3,3,1
83,80,0,4,1
10,33,4,4,1
63,82,4,4,1
83,85,3,3,1
99,30,1,3,1
65,39,2,2,1
89,48,1,3,1
50,66,1,3,1
40,85,2,4,1
25,35,3,3,1
23,15,4,4,1
45,36,3,3,1
23,28,0,2,1
52,29,4,4,1
15,86,2,3,1
63,42,1,1,1
77,92,0,3,1
62,45,0,1,1
32,55,0,4,1
85,63,4,4,1
85,26,3,4,1
75,71,4,4,1
32,75,2,3,1
63,14,2,3,1
35,40,1,3,1
20,73,4,4,1
20,61,4,4,1
36,82,2,3,1
98,49,1,3,1
9,42,1,4,1
99,81,1,2,1
42,63,4,4,1
49,59,4,4,1
40,25,2,4,1
24,86,4,4,1
4,9,4,4,1
36,20,1,4,1
20,39,4,4,1
46,2,0,4,1
38,53,0,1,1
86,93,0,0,1
46,4,2,4,1
37,33,0,3,1
14,62,2,3,1
26,51,4,4,1
89,17,2,4,1
60,96,1,2,1
67,31,1,1,1
86,12,3,3,1
73,7,4,4,1
40,58,4,4,1
11,42,4,4,1
41,1,3,4,1
73,53,1,2,1
52,33,3,4,1
19,53,1,2,1
45,29,3,3,1
59,87,1,1,1
96,80,0,4,1
91,26,2,4,1
15,39,4,4,1
83,52,4,4,1
5,14,4,4,1
56,59,4,4,1
79,9,4,4,1
60,84,0,3,1
91,70,3,3,1
77,98,1,1,1
99,68,1,2,1
56,47,0,4,1
99,22,0,0,1
5,42,2,2,1
21,29,3,3,1
82,23,3,4,1
13,27,3,4,1
94,35,1,1,1
28,76,2,4,1
49,2,3,3,1
93,27,0,1,1
66,90,1,1,1
48,41,4,4,1
79,52,1,1,1
31,45,3,4,1
8,10,2,2,1
18,30,3,3,1
10,70,2,4,1
24,97,0,4,1
6,6,3,4,1
6,97,4,4,1
44,86,3,4,1
26,89,1,3,1
49,9,2,3,1
60,2,0,4,1
50,34,4,4,1
41,43,2,2,1
4,61,3,4,1
98,74,4,4,1
14,51,3,3,1
59,81,1,1,1
76,42,2,4,1
58,8,3,3,1
32,88,4,4,1
37,70,1,3,1
62,81,3,4,1
80,47,1,1,1
0,54,4,4,1
97,53,4,4,1
17,83,4,4,1
56,94,1,2,1
28,47,3,4,1
31,38,3,4,1
16,8,4,4,1
92,22,2,2,1
73,25,2,3,1
80,25,1,2,1
17,66,1,4,1
9,28,3,3,1
74,81,3,3,1
80,2,0,1,1
25,95,0,1,1
67,37,2,2,1
81,42,2,3,1
69,45,4,4,1
2,97,4,4,1
16,94,0,3,1
99,5,1,2,1
67,69,2,3,1
65,26,2,4,1
31,49,1,3,1
11,33,4,4,1
81,74,4,4,1
63,2,3,3,1
77,1,2,4,1
94,18,3,3,1
33,57,4,4,1
19,78,2,3,1
20,44,0,1,1
83,11,0,1,1
60,68,1,4,1
96,32,1,3,1
41,2,3,4,1
56,86,4,4,1
33,42,3,3,1
78,69,2,4,1
31,40,0,4,1
46,31,1,4,1
28,19,2,3,1
99,51,1,3,1
92,37,2,2,1
4,91,1,2,1
63,4,1,3,1
60,74,2,4,1
91,68,3,3,1
89,34,2,3,1
86,44,3,3,1
28,45,0,4,1
27,84,1,1,1
77,57,4,4,1
14,56,1,4,1
26,56,0,3,1
91,99,3,3,1
12,11,0,3,1
81,11,0,1,1
6,89,4,4,1
81,82,3,4,1
63,45,4,4,1
63,63,0,2,1
18,10,3,3,1
7,31,2,4,1
59,33,0,1,1
76,30,0,4,1
7,56,4,4,1
8,59,2,4,1
13,88,0,4,1
69,47,4,4,1
82,76,0,0,1
92,91,0,3,1
65,61,0,4,1
88,27,4,4,1
99,31,0,0,1
48,93,3,3,1
6,14,1,3,1
0,56,2,2,1
93,4,0,1,1
81,53,4,4,1
71,38,4,4,1
20,9,3,4,1
26,76,0,4,1
2,66,1,3,1
67,85,4,4,1
75,14,0,4,1
55,84,0,0,1
42,50,4,4,1
38,95,2,4,1
74,80,4,4,1
4,20,4,4,1
84,20,2,2,1
41,78,0,2,1
3,31,3,4,1
69,75,4,4,1
79,33,1,4,1
97,25,4,4,1
55,60,4,4,1
50,89,2,4,1
44,60,2,2,1
28,25,1,2,1
54,42,1,2,1
35,95,4,4,1
76,91,4,4,1
47,24,4,4,1
25,73,1,3,1
96,89,0,1,1
73,58,2,2,1
70,9,2,3,1
72,42,2,3,1
81,89,4,4,1
80,30,1,3,1
87,54,3,3,1
31,52,3,3,1
75,83,4,4,1
10,30,0,3,1
63,36,1,2,1
66,11,2,3,1
88,74,0,4,1
66,34,1,1,1
72,60,3,3,1
51,4,4,4,1
91,20,4,4,1
97,71,1,3,1
69,34,0,4,1
52,91,0,0,1
45,18,0,1,1
17,34,3,4,1
9,85,2,4,1
99,77,2,4,1
1,58,1,3,1
11,3,3,3,1
19,67,0,2,1
98,38,4,4,1
63,56,0,0,1
14,16,4,4,1
3,65,1,3,1
49,11,0,2,1
62,56,2,3,1
20,89,4,4,1
60,37,2,3,1
56,98,0,3,1
72,64,4,4,1
81,37,2,2,1
68,98,1,1,1
81,25,1,1,1
54,22,0,1,1
8,52,4,4,1
90,55,4,4,1
84,44,4,4,1
17,97,3,3,1
89,85,2,3,1
55,13,0,1,1
22,97,1,3,1
41,5,0,0,1
89,82,0,0,1
