500,5,5
97,30
37,64,1,3,1
44,44,4,4,1
63,22,4,4,1
94,46,2,3,1
49,29,1,3,1
57,19,0,4,1
90,12,1,4,1
79,38,0,0,1
90,50,2,2,1
47,8,0,1,1
31,16,0,4,1
6,54,0,4,1
96,70,4,4,1
72,9,1,2,1
93,11,3,4,1
11,40,2,2,1
16,70,4,4,1
30,79,3,4,1
7,29,4,4,1
90,11,1,3,1
96,35,1,1,1
21,75,3,3,1
10,67,0,4,1
66,98,2,3,1
66,47,4,4,1
60,85,0,0,1
15,83,1,3,1
97,52,1,4,1
33,24,1,4,1
58,24,4,4,1
29,91,3,3,1
6,77,1,3,1
30,46,4,4,1
38,29,4,4,1
16,73,2,2,1
97,45,0,4,1
98,5,0,0,1
45,29,3,3,1
60,76,0,3,1
24,23,3,4,1
53,96,4,4,1
38,85,0,3,1
28,83,4,4,1
97,73,0,3,1
98,29,2,2,1
63,93,2,3,1
99,59,1,1,1
65,34,3,3,1
92,95,4,4,1
55,31,2,2,1
60,91,2,3,1
52,53,4,4,1
74,39,1,3,1
65,72,1,4,1
38,10,4,4,1
27,17,0,0,1
34,90,4,4,1
91,22,1,3,1
3,89,2,3,1
10,75,0,1,1
92,72,1,3,1
4,56,1,2,1
11,50,2,4,1
58,34,4,4,1
15,46,0,0,1
27,13,2,3,1
58,69,1,4,1
10,52,1,1,1
89,17,0,4,1
60,47,4,4,1
98,39,4,4,1
53,93,3,3,1
85,13,2,2,1
18,27,2,4,1
68,45,3,3,1
10,50,3,4,1
57,36,4,4,1
0,94,4,4,1
34,11,0,3,1
74,31,0,4,1
53,92,4,4,1
81,70,1,3,1
73,44,3,4,1
78,55,3,4,1
1,10,0,2,1
55,69,0,1,1
75,62,1,2,1
78,4,0,2,1
42,85,2,3,1
40,50,2,4,1
15,97,1,1,1
43,20,2,2,1
50,45,2,3,1
51,76,4,4,1
18,38,2,3,1
14,63,2,2,1
72,77,3,4,1
30,84,2,2,1
0,91,3,3,1
65,71,3,3,1
22,44,1,1,1
40,7,4,4,1
89,87,1,3,1
46,85,3,4,1
37,99,0,4,1
63,83,4,4,1
56,24,4,4,1
46,76,2,4,1
79,24,4,4,1
87,33,3,4,1
8,69,1,1,1
59,69,2,4,1
43,1,4,4,1
65,50,2,3,1
66,76,1,3,1
98,87,2,2,1
60,51,1,4,1
53,75,1,1,1
42,35,2,2,1
25,78,0,3,1
54,87,0,3,1
75,1,2,4,1
49,80,3,3,1
69,70,2,2,1
1,80,0,4,1
79,89,3,4,1
46,94,4,4,1
60,48,4,4,1
71,24,4,4,1
93,65,3,3,1
50,31,3,4,1
57,64,4,4,1
63,96,1,3,1
84,28,3,4,1
51,85,4,4,1
82,84,3,3,1
78,44,2,3,1
24,25,3,4,1
40,57,4,4,1
83,51,0,3,1
87,78,1,2,1
6,56,1,2,1
31,93,3,3,1
53,95,2,2,1
48,87,4,4,1
2,45,4,4,1
21,4,2,4,1
77,86,4,4,1
72,48,0,2,1
46,11,3,3,1
18,85,4,4,1
47,36,1,1,1
66,58,4,4,1
74,41,1,3,1
81,76,1,3,1
5,46,4,4,1
42,57,1,2,1
80,26,1,3,1
72,88,2,2,1
57,60,1,4,1
43,96,2,3,1
34,16,3,4,1
9,43,3,4,1
62,97,2,4,1
30,94,2,3,1
62,16,0,0,1
70,66,3,3,1
34,40,0,1,1
30,44,1,1,1
