data;

param n := 150;

param p := 5;

param m := 5;

param alpha := 10.083094596862793;

param r := 
	0	3
	1	1
	2	2
	3	2
	4	1
	5	2
	6	2
	7	2
	8	0
	9	3
	10	0
	11	1
	12	4
	13	1
	14	2
	15	1
	16	3
	17	1
	18	0
	19	2
	20	2
	21	3
	22	1
	23	0
	24	2
	25	4
	26	4
	27	4
	28	0
	29	4
	30	0
	31	1
	32	2
	33	4
	34	2
	35	2
	36	2
	37	2
	38	4
	39	4
	40	0
	41	4
	42	0
	43	1
	44	4
	45	2
	46	4
	47	0
	48	2
	49	0
	50	2
	51	0
	52	3
	53	0
	54	0
	55	0
	56	0
	57	3
	58	2
	59	0
	60	4
	61	1
	62	3
	63	4
	64	1
	65	2
	66	3
	67	4
	68	0
	69	3
	70	3
	71	4
	72	0
	73	3
	74	1
	75	1
	76	3
	77	1
	78	1
	79	1
	80	1
	81	3
	82	3
	83	3
	84	2
	85	2
	86	2
	87	4
	88	3
	89	0
	90	4
	91	1
	92	3
	93	3
	94	0
	95	0
	96	4
	97	3
	98	4
	99	3
	100	3
	101	3
	102	3
	103	0
	104	2
	105	0
	106	2
	107	4
	108	1
	109	0
	110	2
	111	4
	112	3
	113	0
	114	3
	115	1
	116	4
	117	3
	118	4
	119	0
	120	2
	121	0
	122	2
	123	2
	124	2
	125	3
	126	3
	127	1
	128	2
	129	0
	130	2
	131	4
	132	4
	133	0
	134	4
	135	1
	136	4
	137	2
	138	4
	139	1
	140	4
	141	2
	142	3
	143	1
	144	4
	145	1
	146	1
	147	2
	148	0
	149	3
;

param d := 
	0	3
	1	1
	2	2
	3	4
	4	1
	5	4
	6	2
	7	4
	8	1
	9	3
	10	3
	11	4
	12	4
	13	3
	14	2
	15	2
	16	3
	17	1
	18	4
	19	2
	20	4
	21	3
	22	1
	23	1
	24	2
	25	4
	26	4
	27	4
	28	1
	29	4
	30	3
	31	4
	32	4
	33	4
	34	2
	35	4
	36	2
	37	4
	38	4
	39	4
	40	4
	41	4
	42	4
	43	4
	44	4
	45	3
	46	4
	47	0
	48	2
	49	4
	50	4
	51	0
	52	3
	53	0
	54	3
	55	3
	56	3
	57	3
	58	4
	59	4
	60	4
	61	2
	62	4
	63	4
	64	3
	65	4
	66	3
	67	4
	68	4
	69	4
	70	4
	71	4
	72	1
	73	4
	74	3
	75	4
	76	4
	77	4
	78	4
	79	3
	80	3
	81	3
	82	4
	83	3
	84	3
	85	3
	86	3
	87	4
	88	4
	89	4
	90	4
	91	2
	92	3
	93	3
	94	1
	95	2
	96	4
	97	3
	98	4
	99	4
	100	3
	101	3
	102	4
	103	4
	104	3
	105	2
	106	3
	107	4
	108	2
	109	4
	110	4
	111	4
	112	4
	113	1
	114	4
	115	1
	116	4
	117	4
	118	4
	119	1
	120	2
	121	2
	122	4
	123	2
	124	4
	125	3
	126	3
	127	2
	128	4
	129	3
	130	4
	131	4
	132	4
	133	2
	134	4
	135	3
	136	4
	137	3
	138	4
	139	3
	140	4
	141	2
	142	4
	143	3
	144	4
	145	4
	146	4
	147	4
	148	3
	149	3
;

param c := 
	0	0	0.0
	0	1	15.811388
	0	2	68.70953
	0	3	40.024994
	0	4	76.41989
	0	5	26.925823
	0	6	22.022715
	0	7	71.21797
	0	8	83.240616
	0	9	80.1561
	0	10	42.953465
	0	11	25.23886
	0	12	84.21401
	0	13	48.332184
	0	14	31.257
	0	15	31.0
	0	16	41.484936
	0	17	97.0
	0	18	5.8309517
	0	19	79.07591
	0	20	69.641945
	0	21	17.20465
	0	22	70.21396
	0	23	51.546097
	0	24	67.74216
	0	25	35.014282
	0	26	30.016663
	0	27	74.04053
	0	28	46.52956
	0	29	58.137768
	0	30	83.0542
	0	31	26.400757
	0	32	70.40597
	0	33	52.554733
	0	34	63.702435
	0	35	89.140335
	0	36	50.32892
	0	37	58.0517
	0	38	35.846897
	0	39	48.548943
	0	40	18.788294
	0	41	85.42833
	0	42	79.32213
	0	43	81.49847
	0	44	89.157166
	0	45	73.92564
	0	46	40.804413
	0	47	16.124516
	0	48	69.856995
	0	49	45.65085
	0	50	91.235954
	0	51	66.09841
	0	52	57.280014
	0	53	94.89468
	0	54	65.27634
	0	55	101.414986
	0	56	65.52099
	0	57	36.05551
	0	58	25.317978
	0	59	65.37584
	0	60	51.78803
	0	61	53.15073
	0	62	20.880613
	0	63	15.297058
	0	64	50.990196
	0	65	13.152946
	0	66	70.83079
	0	67	84.21995
	0	68	48.83646
	0	69	80.411446
	0	70	73.02739
	0	71	78.434685
	0	72	9.433981
	0	73	76.00658
	0	74	94.89468
	0	75	60.0
	0	76	54.56189
	0	77	85.70297
	0	78	53.66563
	0	79	47.169907
	0	80	20.615528
	0	81	86.977005
	0	82	73.76314
	0	83	82.764725
	0	84	82.006096
	0	85	47.010635
	0	86	110.535065
	0	87	59.07622
	0	88	65.192024
	0	89	24.698177
	0	90	23.0
	0	91	90.426765
	0	92	35.22783
	0	93	40.112343
	0	94	20.615528
	0	95	80.43009
	0	96	4.472136
	0	97	74.00676
	0	98	88.52683
	0	99	44.14748
	0	100	105.0
	0	101	4.472136
	0	102	51.1957
	0	103	56.0803
	0	104	38.948685
	0	105	6.4031243
	0	106	33.24154
	0	107	76.05919
	0	108	82.02438
	0	109	60.41523
	0	110	85.08819
	0	111	23.769728
	0	112	69.31811
	0	113	35.735138
	0	114	75.591
	0	115	30.083218
	0	116	18.867962
	0	117	80.77747
	0	118	79.93122
	0	119	81.02469
	0	120	42.953465
	0	121	42.43819
	0	122	27.513634
	0	123	42.80187
	0	124	87.982956
	0	125	22.203604
	0	126	35.846897
	0	127	67.052216
	0	128	19.646883
	0	129	69.89278
	0	130	18.027756
	0	131	91.28527
	0	132	69.77822
	0	133	27.073973
	0	134	49.92995
	0	135	69.641945
	0	136	90.27181
	0	137	4.2426405
	0	138	103.40696
	0	139	68.007355
	0	140	39.051247
	0	141	27.313
	0	142	38.832977
	0	143	7.28011
	0	144	58.0517
	0	145	30.016663
	0	146	13.038404
	0	147	17.029387
	0	148	64.93843
	0	149	50.96077
	1	0	15.811388
	1	1	0.0
	1	2	84.50444
	1	3	55.7853
	1	4	90.60905
	1	5	28.01785
	1	6	22.022715
	1	7	84.8646
	1	8	95.44108
	1	9	95.524864
	1	10	52.773098
	1	11	38.948685
	1	12	99.00505
	1	13	64.07808
	1	14	46.872166
	1	15	39.0
	1	16	57.280014
	1	17	111.66467
	1	18	15.6205
	1	19	92.91394
	1	20	85.44004
	1	21	15.033297
	1	22	85.90693
	1	23	67.357254
	1	24	76.2168
	1	25	43.081318
	1	26	45.39824
	1	27	87.47571
	1	28	62.169125
	1	29	73.00685
	1	30	98.02041
	1	31	40.459858
	1	32	74.00676
	1	33	65.51336
	1	34	78.40918
	1	35	103.32473
	1	36	66.12866
	1	37	67.23094
	1	38	51.62364
	1	39	64.00781
	1	40	34.539833
	1	41	99.03535
	1	42	94.66784
	1	43	97.015465
	1	44	104.92378
	1	45	85.23497
	1	46	56.0803
	1	47	31.780497
	1	48	85.61542
	1	49	57.567352
	1	50	106.929886
	1	51	81.908485
	1	52	71.8401
	1	53	110.47624
	1	54	70.5762
	1	55	116.21101
	1	56	79.07591
	1	57	49.497475
	1	58	40.012497
	1	59	80.024994
	1	60	67.46851
	1	61	61.03278
	1	62	36.687874
	1	63	23.323807
	1	64	66.70832
	1	65	28.86174
	1	66	86.58522
	1	67	98.85848
	1	68	63.126858
	1	69	96.20811
	1	70	79.07591
	1	71	89.005615
	1	72	23.0
	1	73	91.416626
	1	74	110.47624
	1	75	75.16648
	1	76	68.68042
	1	77	98.71677
	1	78	65.802734
	1	79	62.968246
	1	80	36.40055
	1	81	102.78619
	1	82	89.560036
	1	83	94.86833
	1	84	97.082436
	1	85	62.289646
	1	86	125.25175
	1	87	72.249565
	1	88	70.71068
	1	89	32.24903
	1	90	23.43075
	1	91	105.43719
	1	92	50.01
	1	93	55.03635
	1	94	26.925823
	1	95	94.06912
	1	96	15.811388
	1	97	80.60397
	1	98	102.55243
	1	99	58.21512
	1	100	120.10412
	1	101	19.235384
	1	102	66.94027
	1	103	71.44928
	1	104	51.739735
	1	105	20.024984
	1	106	42.953465
	1	107	91.02197
	1	108	96.42614
	1	109	72.8011
	1	110	97.41663
	1	111	39.56008
	1	112	81.27115
	1	113	51.546097
	1	114	91.235954
	1	115	33.24154
	1	116	34.43835
	1	117	93.40771
	1	118	94.493385
	1	119	96.04687
	1	120	52.773098
	1	121	57.801384
	1	122	43.32436
	1	123	56.586216
	1	124	100.60318
	1	125	37.589893
	1	126	48.83646
	1	127	77.36925
	1	128	31.241
	1	129	85.70297
	1	130	30.413813
	1	131	105.41821
	1	132	85.49269
	1	133	42.579338
	1	134	65.36819
	1	135	79.624115
	1	136	105.20931
	1	137	14.422205
	1	138	118.46096
	1	139	83.09633
