0,0,2019-12-09T00:00:00.000Z
43.86038,11.17598,2019-12-09T15:22:43.000Z
43.89863,11.10177,2019-12-11T08:44:29.000Z
43.90727,11.09425,2019-12-11T15:09:09.917Z
43.88826,11.06966,2019-12-11T14:54:36.000Z
43.84925,11.18103,2019-12-09T12:26:41.000Z
43.9054,11.09614,2019-12-11T14:02:13.000Z
43.81743,11.14742,2019-12-09T12:19:17.000Z
43.86818,11.07842,2019-12-09T12:27:59.880Z
43.88639,11.05876,2019-12-11T15:22:21.000Z
43.83298,11.20429,2019-12-12T15:41:55.000Z
43.83476,11.17887,2019-12-10T14:52:01.000Z
43.8256,11.19882,2019-12-12T10:42:50.000Z
43.86137,11.21782,2019-12-09T11:15:16.000Z
43.83813,11.21291,2019-12-09T13:38:01.000Z
43.82162,11.13507,2019-12-11T11:50:31.067Z
43.87313,11.10144,2019-12-10T15:05:11.000Z
43.82198,11.20478,2019-12-12T13:52:41.000Z
43.87439,11.06958,2019-12-12T11:28:07.000Z
43.84041,11.21022,2019-12-09T13:50:25.000Z
43.86496,11.09322,2019-12-10T12:42:04.000Z
43.86861,11.10119,2019-12-13T14:55:33.000Z
43.87807,11.10131,2019-12-12T11:25:26.000Z
43.83235,11.20468,2019-12-12T15:24:25.000Z
43.85629,11.08284,2019-12-10T13:56:11.687Z
43.83399,11.20724,2019-12-09T12:56:35.000Z
43.90583,11.1124,2019-12-11T11:18:02.577Z
43.83494,11.20765,2019-12-12T14:52:11.333Z
43.86548,11.11157,2019-12-09T10:36:42.587Z
43.86347,11.03554,2019-12-10T11:00:48.320Z
43.88243,11.06734,2019-12-12T10:23:56.000Z
43.80984,10.98381,2019-12-10T10:15:45.690Z
43.83021,11.19448,2019-12-11T15:48:46.000Z
43.87089,11.06191,2019-12-12T15:33:04.000Z
43.83366,11.20097,2019-12-13T12:41:20.000Z
43.81467,11.05108,2019-12-11T11:07:21.653Z
43.82343,11.13318,2019-12-11T12:01:56.000Z
43.88633,11.06985,2019-12-12T15:11:51.000Z
43.91071,11.03971,2019-12-10T12:30:26.000Z
43.8467,11.15258,2019-12-11T16:45:20.787Z
43.90751,11.09406,2019-12-11T15:25:44.823Z
43.88856,11.07189,2019-12-12T13:52:48.960Z
43.87212,11.04988,2019-12-09T12:11:27.917Z
43.83312,11.20045,2019-12-13T12:24:25.293Z
43.83501,11.20262,2019-12-13T14:02:04.000Z
43.86222,11.13318,2019-12-10T10:04:42.000Z
43.83684,11.18315,2019-12-10T13:34:16.000Z
43.84043,11.20928,2019-12-09T13:53:06.000Z
43.88849,11.10784,2019-12-10T12:59:26.000Z
43.90185,11.10552,2019-12-11T08:43:16.983Z
43.88568,11.10886,2019-12-10T14:57:20.000Z
43.86888,11.06573,2019-12-12T14:47:17.000Z
43.87342,11.07147,2019-12-12T12:33:28.000Z
43.87463,11.07277,2019-12-09T12:13:00.000Z
43.86518,11.07832,2019-12-09T13:51:45.000Z
43.90667,11.04811,2019-12-10T11:57:05.000Z
43.87088,11.06195,2019-12-12T15:29:35.000Z
43.86461,11.10884,2019-12-09T10:23:14.517Z
43.86103,11.10927,2019-12-09T09:50:36.000Z
43.83526,11.18548,2019-12-10T12:56:51.000Z
43.86285,11.11843,2019-12-09T13:08:12.727Z
43.9278,11.03686,2019-12-12T13:30:48.000Z
43.85305,11.07737,2019-12-13T08:39:32.000Z
43.81993,11.14773,2019-12-09T12:54:57.170Z
43.83737,11.18214,2019-12-10T13:53:26.000Z
43.88831,11.07276,2019-12-12T13:49:05.127Z
43.82592,11.19942,2019-12-12T11:50:50.000Z
43.92694,11.03948,2019-12-12T14:03:51.000Z
43.88104,11.09649,2019-12-12T14:01:17.000Z
43.88091,11.09661,2019-12-12T12:33:03.230Z
43.83435,11.02387,2019-12-13T08:52:54.110Z
43.80708,11.11178,2019-12-13T10:47:34.000Z
43.87444,11.10708,2019-12-10T09:17:45.927Z
43.88157,11.07004,2019-12-12T12:29:25.000Z
43.87179,11.07272,2019-12-12T14:07:24.000Z
43.86242,11.08713,2019-12-10T13:12:51.000Z
43.87876,11.10055,2019-12-12T11:34:58.130Z
43.90815,11.09436,2019-12-11T15:14:19.000Z
43.88395,11.07371,2019-12-12T09:31:12.033Z
43.86028,11.04066,2019-12-10T10:06:51.840Z
43.80721,11.10632,2019-12-13T11:17:52.000Z
43.89746,11.10748,2019-12-11T12:19:14.000Z
43.83739,11.19787,2019-12-12T13:50:51.940Z
43.83779,11.20543,2019-12-12T14:45:18.000Z
43.82162,11.13354,2019-12-11T12:14:41.000Z
43.88092,11.09662,2019-12-12T12:34:19.550Z
43.87616,11.10191,2019-12-12T15:02:09.913Z
43.88844,11.10904,2019-12-10T15:21:11.000Z
43.89871,11.10299,2019-12-11T08:26:40.000Z
43.82489,11.20437,2019-12-12T12:56:14.000Z
43.83229,11.20474,2019-12-12T15:22:48.600Z
43.83913,11.08585,2019-12-09T10:17:11.000Z
43.88117,11.09806,2019-12-12T15:01:28.123Z
43.86784,11.10601,2019-12-09T12:27:13.000Z
43.8375,11.21169,2019-12-09T12:28:35.000Z
43.88502,11.10367,2019-12-10T15:13:32.000Z
43.82258,11.20878,2019-12-12T13:36:07.000Z
43.87029,11.09529,2019-12-10T11:40:53.363Z
43.86369,11.10837,2019-12-09T13:52:05.227Z
43.90759,11.05164,2019-12-10T11:15:58.000Z
43.83973,11.21228,2019-12-09T10:51:52.000Z
43.87622,11.10261,2019-12-10T12:25:18.480Z
