data;

param n := 500;

param p := 10;

param alpha := 7.8908233642578125;

param c := 
	0	0	0.0
	0	1	37.0
	0	2	40.0
	0	3	30.0
	0	4	47.0
	0	5	46.0
	0	6	9.0
	0	7	22.0
	0	8	28.0
	0	9	32.0
	0	10	52.0
	0	11	15.0
	0	12	36.0
	0	13	40.0
	0	14	44.0
	0	15	33.0
	0	16	33.0
	0	17	36.0
	0	18	34.0
	0	19	45.0
	0	20	37.0
	0	21	51.0
	0	22	54.0
	0	23	49.0
	0	24	44.0
	0	25	47.0
	0	26	39.0
	0	27	40.0
	0	28	51.0
	0	29	40.0
	0	30	32.0
	0	31	36.0
	0	32	29.0
	0	33	44.0
	0	34	32.0
	0	35	50.0
	0	36	41.0
	0	37	38.0
	0	38	53.0
	0	39	46.0
	0	40	52.0
	0	41	45.0
	0	42	40.0
	0	43	43.0
	0	44	26.0
	0	45	30.0
	0	46	37.0
	0	47	46.0
	0	48	36.0
	0	49	36.0
	0	50	50.0
	0	51	55.0
	0	52	42.0
	0	53	37.0
	0	54	27.0
	0	55	28.0
	0	56	46.0
	0	57	50.0
	0	58	32.0
	0	59	35.0
	0	60	28.0
	0	61	29.0
	0	62	32.0
	0	63	58.0
	0	64	44.0
	0	65	40.0
	0	66	29.0
	0	67	30.0
	0	68	47.0
	0	69	45.0
	0	70	33.0
	0	71	45.0
	0	72	43.0
	0	73	37.0
	0	74	35.0
	0	75	49.0
	0	76	38.0
	0	77	37.0
	0	78	48.0
	0	79	48.0
	0	80	35.0
	0	81	46.0
	0	82	38.0
	0	83	45.0
	0	84	37.0
	0	85	20.0
	0	86	37.0
	0	87	5.0
	0	88	48.0
	0	89	36.0
	0	90	53.0
	0	91	43.0
	0	92	41.0
	0	93	39.0
	0	94	44.0
	0	95	14.0
	0	96	32.0
	0	97	41.0
	0	98	48.0
	0	99	51.0
	0	100	37.0
	0	101	39.0
	0	102	48.0
	0	103	40.0
	0	104	36.0
	0	105	38.0
	0	106	40.0
	0	107	40.0
	0	108	31.0
	0	109	35.0
	0	110	39.0
	0	111	29.0
	0	112	47.0
	0	113	60.0
	0	114	40.0
	0	115	56.0
	0	116	35.0
	0	117	48.0
	0	118	34.0
	0	119	61.0
	0	120	41.0
	0	121	15.0
	0	122	2.0
	0	123	51.0
	0	124	32.0
	0	125	39.0
	0	126	41.0
	0	127	44.0
	0	128	54.0
	0	129	46.0
	0	130	40.0
	0	131	56.0
	0	132	43.0
	0	133	32.0
	0	134	30.0
	0	135	39.0
	0	136	31.0
	0	137	40.0
	0	138	47.0
	0	139	39.0
	0	140	32.0
	0	141	26.0
	0	142	33.0
	0	143	40.0
	0	144	56.0
	0	145	46.0
	0	146	22.0
	0	147	54.0
	0	148	33.0
	0	149	24.0
	0	150	45.0
	0	151	41.0
	0	152	19.0
	0	153	25.0
	0	154	29.0
	0	155	32.0
	0	156	38.0
	0	157	47.0
	0	158	39.0
	0	159	44.0
	0	160	51.0
	0	161	38.0
	0	162	41.0
	0	163	32.0
	0	164	41.0
	0	165	40.0
	0	166	42.0
	0	167	48.0
	0	168	25.0
	0	169	34.0
	0	170	33.0
	0	171	46.0
	0	172	43.0
	0	173	47.0
	0	174	25.0
	0	175	27.0
	0	176	33.0
	0	177	42.0
	0	178	5.0
	0	179	50.0
	0	180	45.0
	0	181	45.0
	0	182	37.0
	0	183	47.0
	0	184	44.0
	0	185	24.0
	0	186	42.0
	0	187	40.0
	0	188	46.0
	0	189	33.0
	0	190	29.0
	0	191	30.0
	0	192	39.0
	0	193	48.0
	0	194	24.0
	0	195	48.0
	0	196	35.0
	0	197	39.0
	0	198	35.0
	0	199	28.0
	0	200	26.0
	0	201	42.0
	0	202	51.0
	0	203	37.0
	0	204	36.0
	0	205	50.0
	0	206	35.0
	0	207	33.0
	0	208	24.0
	0	209	31.0
	0	210	41.0
	0	211	43.0
	0	212	44.0
	0	213	32.0
	0	214	39.0
	0	215	43.0
	0	216	47.0
	0	217	32.0
	0	218	42.0
	0	219	21.0
	0	220	44.0
	0	221	56.0
	0	222	42.0
	0	223	56.0
	0	224	31.0
	0	225	35.0
	0	226	29.0
	0	227	28.0
	0	228	42.0
	0	229	40.0
	0	230	27.0
	0	231	52.0
	0	232	20.0
	0	233	26.0
	0	234	21.0
	0	235	42.0
	0	236	23.0
	0	237	35.0
	0	238	22.0
	0	239	23.0
	0	240	23.0
	0	241	47.0
	0	242	36.0
	0	243	29.0
	0	244	36.0
	0	245	32.0
	0	246	33.0
	0	247	45.0
	0	248	25.0
	0	249	40.0
	0	250	34.0
	0	251	34.0
	0	252	31.0
	0	253	29.0
	0	254	36.0
	0	255	55.0
	0	256	8.0
	0	257	35.0
	0	258	43.0
	0	259	52.0
	0	260	38.0
	0	261	35.0
	0	262	61.0
	0	263	41.0
	0	264	42.0
	0	265	45.0
	0	266	32.0
	0	267	27.0
	0	268	59.0
	0	269	40.0
	0	270	37.0
	0	271	44.0
	0	272	37.0
	0	273	51.0
	0	274	42.0
	0	275	33.0
	0	276	4.0
	0	277	20.0
	0	278	29.0
	0	279	31.0
	0	280	50.0
	0	281	42.0
	0	282	16.0
	0	283	30.0
	0	284	33.0
	0	285	31.0
	0	286	43.0
	0	287	22.0
	0	288	55.0
	0	289	31.0
	0	290	33.0
	0	291	43.0
	0	292	40.0
	0	293	49.0
	0	294	38.0
	0	295	38.0
	0	296	33.0
	0	297	36.0
	0	298	31.0
	0	299	35.0
	0	300	36.0
	0	301	43.0
	0	302	30.0
	0	303	32.0
	0	304	58.0
	0	305	23.0
	0	306	34.0
	0	307	41.0
	0	308	42.0
	0	309	31.0
	0	310	50.0
	0	311	27.0
