data;

param n := 150;

param p := 10;

param m := 2;

param alpha := 10.355754852294922;

param r := 
	0	0
	1	0
	2	0
	3	0
	4	1
	5	0
	6	1
	7	0
	8	1
	9	1
	10	0
	11	0
	12	0
	13	1
	14	1
	15	0
	16	1
	17	1
	18	0
	19	0
	20	1
	21	1
	22	1
	23	1
	24	1
	25	0
	26	1
	27	0
	28	1
	29	1
	30	0
	31	1
	32	1
	33	0
	34	0
	35	1
	36	1
	37	1
	38	1
	39	1
	40	0
	41	1
	42	1
	43	1
	44	1
	45	1
	46	1
	47	1
	48	1
	49	1
	50	0
	51	0
	52	1
	53	0
	54	0
	55	1
	56	0
	57	0
	58	0
	59	0
	60	0
	61	0
	62	0
	63	0
	64	0
	65	0
	66	0
	67	0
	68	1
	69	1
	70	1
	71	1
	72	1
	73	0
	74	0
	75	0
	76	1
	77	0
	78	0
	79	0
	80	0
	81	1
	82	0
	83	1
	84	0
	85	0
	86	1
	87	1
	88	1
	89	1
	90	1
	91	1
	92	1
	93	0
	94	1
	95	0
	96	0
	97	0
	98	1
	99	0
	100	0
	101	0
	102	0
	103	1
	104	1
	105	0
	106	1
	107	0
	108	1
	109	1
	110	0
	111	1
	112	0
	113	1
	114	0
	115	1
	116	0
	117	1
	118	0
	119	0
	120	0
	121	1
	122	1
	123	1
	124	0
	125	1
	126	0
	127	1
	128	0
	129	1
	130	1
	131	1
	132	0
	133	1
	134	1
	135	1
	136	1
	137	0
	138	0
	139	1
	140	1
	141	0
	142	1
	143	1
	144	1
	145	1
	146	0
	147	1
	148	0
	149	1
;

param d := 
	0	1
	1	0
	2	0
	3	0
	4	1
	5	1
	6	1
	7	1
	8	1
	9	1
	10	1
	11	1
	12	1
	13	1
	14	1
	15	0
	16	1
	17	1
	18	0
	19	1
	20	1
	21	1
	22	1
	23	1
	24	1
	25	1
	26	1
	27	0
	28	1
	29	1
	30	0
	31	1
	32	1
	33	1
	34	0
	35	1
	36	1
	37	1
	38	1
	39	1
	40	1
	41	1
	42	1
	43	1
	44	1
	45	1
	46	1
	47	1
	48	1
	49	1
	50	1
	51	0
	52	1
	53	1
	54	1
	55	1
	56	1
	57	0
	58	0
	59	0
	60	0
	61	1
	62	0
	63	0
	64	0
	65	0
	66	0
	67	0
	68	1
	69	1
	70	1
	71	1
	72	1
	73	0
	74	0
	75	1
	76	1
	77	0
	78	1
	79	0
	80	1
	81	1
	82	1
	83	1
	84	0
	85	1
	86	1
	87	1
	88	1
	89	1
	90	1
	91	1
	92	1
	93	1
	94	1
	95	1
	96	1
	97	1
	98	1
	99	0
	100	0
	101	0
	102	0
	103	1
	104	1
	105	1
	106	1
	107	0
	108	1
	109	1
	110	0
	111	1
	112	1
	113	1
	114	0
	115	1
	116	0
	117	1
	118	0
	119	1
	120	0
	121	1
	122	1
	123	1
	124	0
	125	1
	126	0
	127	1
	128	1
	129	1
	130	1
	131	1
	132	0
	133	1
	134	1
	135	1
	136	1
	137	1
	138	1
	139	1
	140	1
	141	1
	142	1
	143	1
	144	1
	145	1
	146	1
	147	1
	148	0
	149	1
;

param c := 
	0	0	0.0
	0	1	35.17101
	0	2	73.756355
	0	3	25.298222
	0	4	53.037724
	0	5	45.122055
	0	6	59.0
	0	7	45.099888
	0	8	27.313
	0	9	83.450584
	0	10	66.189125
	0	11	44.294468
	0	12	46.486557
	0	13	57.384666
	0	14	72.94518
	0	15	32.80244
	0	16	58.412327
	0	17	30.463093
	0	18	39.812057
	0	19	25.553865
	0	20	48.466484
	0	21	43.931767
	0	22	57.00877
	0	23	11.18034
	0	24	33.24154
	0	25	18.788294
	0	26	17.117243
	0	27	52.95281
	0	28	44.598206
	0	29	51.613953
	0	30	59.135437
	0	31	45.276924
	0	32	69.31811
	0	33	20.518284
	0	34	7.071068
	0	35	32.80244
	0	36	43.863426
	0	37	43.046486
	0	38	29.068884
	0	39	12.369317
	0	40	55.081757
	0	41	21.931713
	0	42	22.022715
	0	43	63.89053
	0	44	53.0
	0	45	13.038404
	0	46	68.7968
	0	47	68.24954
	0	48	14.142136
	0	49	66.46804
	0	50	60.133186
	0	51	1.0
	0	52	32.24903
	0	53	22.627417
	0	54	50.358715
	0	55	19.104973
	0	56	20.22375
	0	57	46.75468
